cidade,idsensor,tipo_sangue,nota,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura
Caucaia,4214,O,5.01037864147162,2018-12-31,127669,102978,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4308,KK8988SFGJKL4217,CARRO 0387557,NAO,31
Maracanau,4215,O,10,2018-12-31,127670,102979,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4309,KK8988SFGJKL4218,CARRO 0387558,NAO,32
Fortaleza,4216,O,10,2018-12-31,127671,102980,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4310,KK8988SFGJKL4219,CARRO 0387559,NAO,33
Caucaia,4217,O,10,2018-12-31,127672,102981,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4311,KK8988SFGJKL4220,CARRO 0387560,NAO,34
Maracanau,4218,O,10,2018-12-31,127673,102982,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4312,KK8988SFGJKL4221,CARRO 0387561,NAO,35
Fortaleza,4219,O,10,2018-12-31,127674,102983,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4313,KK8988SFGJKL4222,CARRO 0387562,NAO,36
Caucaia,4220,O,10,2018-12-31,127675,102984,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4314,KK8988SFGJKL4223,CARRO 0387563,NAO,37
Maracanau,4221,O,10,2018-12-31,127676,102985,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4315,KK8988SFGJKL4224,CARRO 0387564,NAO,38
Fortaleza,4222,O,10,2018-12-31,127677,102986,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4316,KK8988SFGJKL4225,CARRO 0387565,NAO,39
Caucaia,4223,O,7.34783851083806,2018-12-31,127678,102987,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4317,KK8988SFGJKL4226,CARRO 0387566,NAO,40
Maracanau,4224,O,10,2018-12-31,127679,102988,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4318,KK8988SFGJKL4227,CARRO 0387567,NAO,41
Fortaleza,4225,O,6.80235089246844,2018-12-31,127680,102989,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4319,KK8988SFGJKL4228,CARRO 0387568,NAO,42
Caucaia,4226,O,4.45014976465554,2018-12-31,127681,102990,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4320,KK8988SFGJKL4229,CARRO 0387569,NAO,27
Maracanau,4227,O,10,2018-12-31,127682,102991,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4321,KK8988SFGJKL4230,CARRO 0387570,NAO,28
Fortaleza,4228,O,10,2018-12-31,127683,102992,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4322,KK8988SFGJKL4231,CARRO 0387571,NAO,29
Caucaia,4229,O,10,2018-12-31,127684,102993,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4323,KK8988SFGJKL4232,CARRO 0387572,NAO,30
Maracanau,4230,O,10,2018-12-31,127685,102994,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4324,KK8988SFGJKL4233,CARRO 0387573,NAO,31
Fortaleza,4231,O,9.30617309481956,2018-12-31,127686,102995,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4325,KK8988SFGJKL4234,CARRO 0387574,NAO,32
Caucaia,4232,O,2.80312409250004,2018-12-31,127687,102996,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4326,KK8988SFGJKL4235,CARRO 0387575,NAO,33
Maracanau,4233,O,10,2018-12-31,127688,102997,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4327,KK8988SFGJKL4236,CARRO 0387576,NAO,34
Fortaleza,4234,O,10,2018-12-31,127689,102998,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4328,KK8988SFGJKL4237,CARRO 0387577,NAO,35
Caucaia,4235,O,10,2018-12-31,127690,102999,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4329,KK8988SFGJKL4238,CARRO 0387578,NAO,36
Maracanau,4236,O,10,2018-12-31,127691,103000,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4330,KK8988SFGJKL4239,CARRO 0387579,NAO,37
Fortaleza,4237,O,10,2018-12-31,127692,103001,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4331,KK8988SFGJKL4240,CARRO 0387580,NAO,38
Caucaia,4238,O,10,2018-12-31,127693,103002,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4332,KK8988SFGJKL4241,CARRO 0387581,NAO,39
Maracanau,4239,O,10,2018-12-31,127694,103003,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4333,KK8988SFGJKL4242,CARRO 0387582,NAO,40
Fortaleza,4240,O,6.41178379003392,2018-12-31,127695,103004,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4334,KK8988SFGJKL4243,CARRO 0387583,NAO,41
Caucaia,4241,O,10,2018-12-31,127696,103005,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4335,KK8988SFGJKL4244,CARRO 0387584,NAO,42
Maracanau,4242,O,10,2018-12-31,127697,103006,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4336,KK8988SFGJKL4245,CARRO 0387585,NAO,43
Fortaleza,4243,O,8.04073974805682,2018-12-31,127698,103007,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4337,KK8988SFGJKL4246,CARRO 0387586,NAO,27
Caucaia,4244,O,10,2018-12-31,127699,103008,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4338,KK8988SFGJKL4247,CARRO 0387587,NAO,28
Maracanau,4245,O,6.99220236672774,2018-12-31,127700,103009,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4339,KK8988SFGJKL4248,CARRO 0387588,NAO,29
Fortaleza,4246,O,10,2018-12-31,127701,103010,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4340,KK8988SFGJKL4249,CARRO 0387589,NAO,30
Caucaia,4247,O,10,2018-12-31,127702,103011,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4341,KK8988SFGJKL4250,CARRO 0387590,NAO,31
Maracanau,4248,O,10,2018-12-31,127703,103012,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4342,KK8988SFGJKL4251,CARRO 0387591,NAO,32
Fortaleza,4249,O,10,2018-12-31,127704,103013,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4343,KK8988SFGJKL4252,CARRO 0387592,NAO,33
Caucaia,4250,O,10,2018-12-31,127705,103014,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4344,KK8988SFGJKL4253,CARRO 0387593,NAO,34
Maracanau,4251,O,9.27988121752042,2018-12-31,127706,103015,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4345,KK8988SFGJKL4254,CARRO 0387594,NAO,35
Fortaleza,4252,O,10,2018-12-31,127707,103016,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4346,KK8988SFGJKL4255,CARRO 0387595,NAO,36
Caucaia,4253,O,10,2018-12-31,127708,103017,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4347,KK8988SFGJKL4256,CARRO 0387596,NAO,37
Maracanau,4254,O,10,2018-12-31,127709,103018,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4348,KK8988SFGJKL4257,CARRO 0387597,NAO,38
Fortaleza,4255,O,7.41839762611276,2018-12-31,127710,103019,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4349,KK8988SFGJKL4258,CARRO 0387598,NAO,39
Caucaia,4256,O,7.74877650897227,2018-12-31,127711,103020,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4350,KK8988SFGJKL4259,CARRO 0387599,NAO,40
Maracanau,4257,O,10,2018-12-31,127712,103021,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4351,KK8988SFGJKL4260,CARRO 0387600,NAO,41
Fortaleza,4258,O,10,2018-12-31,127713,103022,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4352,KK8988SFGJKL4261,CARRO 0387601,NAO,42
Caucaia,4259,O,10,2018-12-31,127714,103023,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4353,KK8988SFGJKL4262,CARRO 0387602,NAO,43
Maracanau,4260,O,10,2018-12-31,127715,103024,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4354,KK8988SFGJKL4263,CARRO 0387603,NAO,28
Fortaleza,4261,O,4.01978973407545,2018-12-31,127716,103025,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4355,KK8988SFGJKL4264,CARRO 0387604,NAO,29
Caucaia,4262,O,10,2018-12-31,127717,103026,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4356,KK8988SFGJKL4265,CARRO 0387605,NAO,30
Maracanau,4263,O,10,2018-12-31,127718,103027,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4357,KK8988SFGJKL4266,CARRO 0387606,NAO,31
Fortaleza,4264,O,10,2018-12-31,127719,103028,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4358,KK8988SFGJKL4267,CARRO 0387607,NAO,32
Caucaia,4265,O,10,2018-12-31,127720,103029,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4359,KK8988SFGJKL4268,CARRO 0387608,NAO,33
Maracanau,4266,O,10,2018-12-31,127721,103030,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4360,KK8988SFGJKL4269,CARRO 0387609,NAO,34
Fortaleza,4267,O,10,2018-12-31,127722,103031,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4361,KK8988SFGJKL4270,CARRO 0387610,NAO,35
Caucaia,4268,O,5.50275137568784,2018-12-31,127723,103032,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4362,KK8988SFGJKL4271,CARRO 0387611,NAO,36
Maracanau,4269,O,10,2018-12-31,127724,103033,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4363,KK8988SFGJKL4272,CARRO 0387612,NAO,37
Fortaleza,4270,O,3.91849529780564,2018-12-31,127725,103034,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4364,KK8988SFGJKL4273,CARRO 0387613,NAO,38
Caucaia,4271,O,5.72357003064879,2018-12-31,127726,103035,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4365,KK8988SFGJKL4274,CARRO 0387614,NAO,39
Maracanau,4272,O,10,2018-12-31,127727,103036,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4366,KK8988SFGJKL4275,CARRO 0387615,NAO,40
Fortaleza,4273,O,10,2018-12-31,127728,103037,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4367,KK8988SFGJKL4276,CARRO 0387616,NAO,41
Caucaia,4274,O,5.46256194155059,2018-12-31,127729,103038,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4368,KK8988SFGJKL4277,CARRO 0387617,NAO,42
Maracanau,4275,O,10,2018-12-31,127730,103039,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4369,KK8988SFGJKL4278,CARRO 0387618,NAO,43
Fortaleza,4276,O,4.54231621788582,2018-12-31,127731,103040,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4370,KK8988SFGJKL4279,CARRO 0387619,NAO,44
Caucaia,4277,O,10,2018-12-31,127732,103041,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4371,KK8988SFGJKL4280,CARRO 0387620,NAO,28
Maracanau,4278,O,10,2018-12-31,127733,103042,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4372,KK8988SFGJKL4281,CARRO 0387621,NAO,29
Fortaleza,4279,O,10,2018-12-31,127734,103043,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4373,KK8988SFGJKL4282,CARRO 0387622,NAO,30
Caucaia,4280,O,10,2018-12-31,127735,103044,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4374,KK8988SFGJKL4283,CARRO 0387623,NAO,31
Maracanau,4281,O,10,2018-12-31,127736,103045,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4375,KK8988SFGJKL4284,CARRO 0387624,NAO,32
Fortaleza,4282,O,9.41126167310308,2018-12-31,127737,103046,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4376,KK8988SFGJKL4285,CARRO 0387625,NAO,33
Caucaia,4283,O,8.60930953337542,2018-12-31,127738,103047,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4377,KK8988SFGJKL4286,CARRO 0387626,NAO,34
Maracanau,4284,O,10,2018-12-31,127739,103048,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4378,KK8988SFGJKL4287,CARRO 0387627,NAO,35
Fortaleza,4285,O,2.34405774426746,2018-12-31,127740,103049,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4379,KK8988SFGJKL4288,CARRO 0387628,NAO,36
Caucaia,4286,O,10,2018-12-31,127741,103050,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4380,KK8988SFGJKL4289,CARRO 0387629,NAO,37
Maracanau,4287,O,10,2018-12-31,127742,103051,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4381,KK8988SFGJKL4290,CARRO 0387630,NAO,38
Fortaleza,4288,O,10,2018-12-31,127743,103052,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4382,KK8988SFGJKL4291,CARRO 0387631,NAO,39
Caucaia,4289,O,10,2018-12-31,127744,103053,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4383,KK8988SFGJKL4292,CARRO 0387632,NAO,40
Maracanau,4290,O,10,2018-12-31,127745,103054,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4384,KK8988SFGJKL4293,CARRO 0387633,NAO,41
Fortaleza,4291,O,10,2018-12-31,127746,103055,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4385,KK8988SFGJKL4294,CARRO 0387634,NAO,42
Caucaia,4292,O,1.70232591477619,2018-12-31,127747,103056,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4386,KK8988SFGJKL4295,CARRO 0387635,NAO,43
Maracanau,4293,O,10,2018-12-31,127748,103057,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4387,KK8988SFGJKL4296,CARRO 0387636,NAO,44
Fortaleza,4294,O,10,2018-12-31,127749,103058,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4388,KK8988SFGJKL4297,CARRO 0387637,NAO,29
Caucaia,4295,O,10,2018-12-31,127750,103059,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4389,KK8988SFGJKL4298,CARRO 0387638,NAO,30
Maracanau,4296,O,3.46703329547492,2018-12-31,127751,103060,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4390,KK8988SFGJKL4299,CARRO 0387639,NAO,31
Fortaleza,4297,O,10,2018-12-31,127752,103061,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4391,KK8988SFGJKL4300,CARRO 0387640,NAO,32
Caucaia,4298,O,10,2018-12-31,127753,103062,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4392,KK8988SFGJKL4301,CARRO 0387641,NAO,33
Maracanau,4299,O,10,2018-12-31,127754,103063,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4393,KK8988SFGJKL4302,CARRO 0387642,NAO,34
Fortaleza,4300,O,0,2018-12-31,127755,103064,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4394,KK8988SFGJKL4303,CARRO 0387643,NAO,35
Caucaia,4301,O,6.90849778928071,2018-12-31,127756,103065,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4395,KK8988SFGJKL4304,CARRO 0387644,NAO,36
Maracanau,4302,O,10,2018-12-31,127757,103066,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4396,KK8988SFGJKL4305,CARRO 0387645,NAO,37
Fortaleza,4303,O,10,2018-12-31,127758,103067,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4397,KK8988SFGJKL4306,CARRO 0387646,NAO,38
Caucaia,4304,O,10,2018-12-31,127759,103068,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4398,KK8988SFGJKL4307,CARRO 0387647,NAO,39
Maracanau,4305,O,7.86627335299902,2018-12-31,127760,103069,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4399,KK8988SFGJKL4308,CARRO 0387648,NAO,40
Fortaleza,4306,O,10,2018-12-31,127761,103070,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4400,KK8988SFGJKL4309,CARRO 0387649,NAO,41
Caucaia,4307,O,10,2018-12-31,127762,103071,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4401,KK8988SFGJKL4310,CARRO 0387650,NAO,42
Maracanau,4308,O,10,2018-12-31,127763,103072,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4402,KK8988SFGJKL4311,CARRO 0387651,NAO,43
Fortaleza,4309,O,9.08459905275192,2018-12-31,127764,103073,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4403,KK8988SFGJKL4312,CARRO 0387652,NAO,44
Caucaia,4310,O,10,2018-12-31,127765,103074,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4404,KK8988SFGJKL4313,CARRO 0387653,NAO,45
Maracanau,4311,O,10,2018-12-31,127766,103075,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4405,KK8988SFGJKL4314,CARRO 0387654,NAO,29
Fortaleza,4312,O,4.37956204379562,2018-12-31,127767,103076,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4406,KK8988SFGJKL4315,CARRO 0387655,NAO,30
Caucaia,4313,O,8.96592946802152,2018-12-31,127768,103077,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4407,KK8988SFGJKL4316,CARRO 0387656,NAO,31
Maracanau,4314,O,10,2018-12-31,127769,103078,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4408,KK8988SFGJKL4317,CARRO 0387657,NAO,32
Fortaleza,4315,O,4.40096454472939,2018-12-31,127770,103079,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4409,KK8988SFGJKL4318,CARRO 0387658,NAO,33
Caucaia,4316,O,10,2018-12-31,127771,103080,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4410,KK8988SFGJKL4319,CARRO 0387659,NAO,34
Maracanau,4317,O,10,2018-12-31,127772,103081,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4411,KK8988SFGJKL4320,CARRO 0387660,NAO,35
Fortaleza,4318,O,10,2018-12-31,127773,103082,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4412,KK8988SFGJKL4321,CARRO 0387661,NAO,36
Caucaia,4319,O,10,2018-12-31,127774,103083,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4413,KK8988SFGJKL4322,CARRO 0387662,NAO,37
Maracanau,4320,O,10,2018-12-31,127775,103084,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4414,KK8988SFGJKL4323,CARRO 0387663,NAO,38
Fortaleza,4321,O,10,2018-12-31,127776,103085,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4415,KK8988SFGJKL4324,CARRO 0387664,NAO,39
Caucaia,4322,O,5.01051167152657,2018-12-31,127777,103086,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4416,KK8988SFGJKL4325,CARRO 0387665,NAO,40
Maracanau,4323,O,10,2018-12-31,127778,103087,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4417,KK8988SFGJKL4326,CARRO 0387666,NAO,41
Fortaleza,4324,O,3.78000378000378,2018-12-31,127779,103088,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4418,KK8988SFGJKL4327,CARRO 0387667,NAO,42
Caucaia,4325,O,10,2018-12-31,127780,103089,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4419,KK8988SFGJKL4328,CARRO 0387668,NAO,43
Maracanau,4326,O,10,2018-12-31,127781,103090,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4420,KK8988SFGJKL4329,CARRO 0387669,NAO,44
Fortaleza,4327,O,10,2018-12-31,127782,103091,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4421,KK8988SFGJKL4330,CARRO 0387670,NAO,45
Caucaia,4328,O,8.94919168591224,2018-12-31,127783,103092,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4422,KK8988SFGJKL4331,CARRO 0387671,NAO,30
Maracanau,4329,O,10,2018-12-31,127784,103093,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4423,KK8988SFGJKL4332,CARRO 0387672,NAO,31
Fortaleza,4330,O,10,2018-12-31,127785,103094,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4424,KK8988SFGJKL4333,CARRO 0387673,NAO,32
Caucaia,4331,O,4.52488687782805,2018-12-31,127786,103095,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4425,KK8988SFGJKL4334,CARRO 0387674,NAO,33
Maracanau,4332,O,10,2018-12-31,127787,103096,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4426,KK8988SFGJKL4335,CARRO 0387675,NAO,34
Fortaleza,4333,O,10,2018-12-31,127788,103097,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4427,KK8988SFGJKL4336,CARRO 0387676,NAO,35
Caucaia,4334,O,10,2018-12-31,127789,103098,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4428,KK8988SFGJKL4337,CARRO 0387677,NAO,36
Maracanau,4335,O,10,2018-12-31,127790,103099,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4429,KK8988SFGJKL4338,CARRO 0387678,NAO,37
Fortaleza,4336,O,6.83655675332911,2018-12-31,127791,103100,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4430,KK8988SFGJKL4339,CARRO 0387679,NAO,38
Caucaia,4337,O,7.71076079506511,2018-12-31,127792,103101,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4431,KK8988SFGJKL4340,CARRO 0387680,NAO,39
Maracanau,4338,O,10,2018-12-31,127793,103102,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4432,KK8988SFGJKL4341,CARRO 0387681,NAO,40
Fortaleza,4339,O,10,2018-12-31,127794,103103,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4433,KK8988SFGJKL4342,CARRO 0387682,NAO,41
Caucaia,4340,O,10,2018-12-31,127795,103104,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4434,KK8988SFGJKL4343,CARRO 0387683,NAO,42
Maracanau,4341,O,10,2018-12-31,127796,103105,09:00:00 AM,06:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4435,KK8988SFGJKL4344,CARRO 0387684,NAO,43
Fortaleza,4342,O,10,2018-12-31,127797,103106,09:00:00 AM,06:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4436,KK8988SFGJKL4345,CARRO 0387685,NAO,44
