cidade,idsensor,tipo_sangue,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura,caixa,geladeira
Maracanau,4737,O,2018-12-31,128192,103501,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4831,KK8988SFGJKL4740,CARRO 0388080,NAO,26,4836,C1396
Fortaleza,4738,O,2018-12-31,128193,103502,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4832,KK8988SFGJKL4741,CARRO 0388081,NAO,27,4837,C1397
Caucaia,4739,O,2018-12-31,128194,103503,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4833,KK8988SFGJKL4742,CARRO 0388082,NAO,28,4838,C1398
Maracanau,4740,O,2018-12-31,128195,103504,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4834,KK8988SFGJKL4743,CARRO 0388083,NAO,29,4839,C1399
Fortaleza,4741,O,2018-12-31,128196,103505,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4835,KK8988SFGJKL4744,CARRO 0388084,NAO,30,4840,C1400
Caucaia,4742,O,2018-12-31,128197,103506,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4836,KK8988SFGJKL4745,CARRO 0388085,NAO,31,4841,C1401
Maracanau,4743,O,2018-12-31,128198,103507,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4837,KK8988SFGJKL4746,CARRO 0388086,NAO,32,4842,C1402
Fortaleza,4744,O,2018-12-31,128199,103508,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4838,KK8988SFGJKL4747,CARRO 0388087,NAO,33,4843,C1403
Caucaia,4745,O,2018-12-31,128200,103509,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4839,KK8988SFGJKL4748,CARRO 0388088,NAO,34,4844,C1404
Maracanau,4746,O,2018-12-31,128201,103510,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4840,KK8988SFGJKL4749,CARRO 0388089,NAO,35,4845,C1405
Fortaleza,4747,O,2018-12-31,128202,103511,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4841,KK8988SFGJKL4750,CARRO 0388090,NAO,36,4846,C1406
Caucaia,4748,O,2018-12-31,128203,103512,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4842,KK8988SFGJKL4751,CARRO 0388091,NAO,20,4847,C1407
Maracanau,4749,O,2018-12-31,128204,103513,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4843,KK8988SFGJKL4752,CARRO 0388092,NAO,21,4848,C1408
Fortaleza,4750,O,2018-12-31,128205,103514,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4844,KK8988SFGJKL4753,CARRO 0388093,NAO,22,4849,C1409
Caucaia,4751,O,2018-12-31,128206,103515,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4845,KK8988SFGJKL4754,CARRO 0388094,NAO,23,4850,C1410
Maracanau,4752,O,2018-12-31,128207,103516,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4846,KK8988SFGJKL4755,CARRO 0388095,NAO,24,4851,C1411
Fortaleza,4753,O,2018-12-31,128208,103517,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4847,KK8988SFGJKL4756,CARRO 0388096,NAO,25,4852,C1412
Caucaia,4754,O,2018-12-31,128209,103518,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4848,KK8988SFGJKL4757,CARRO 0388097,NAO,26,4853,C1413
Maracanau,4755,O,2018-12-31,128210,103519,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4849,KK8988SFGJKL4758,CARRO 0388098,NAO,27,4854,C1414
Fortaleza,4756,O,2018-12-31,128211,103520,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4850,KK8988SFGJKL4759,CARRO 0388099,NAO,28,4855,C1415
Caucaia,4757,O,2018-12-31,128212,103521,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4851,KK8988SFGJKL4760,CARRO 0388100,NAO,29,4856,C1416
Maracanau,4758,O,2018-12-31,128213,103522,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4852,KK8988SFGJKL4761,CARRO 0388101,NAO,30,4857,C1417
Fortaleza,4759,O,2018-12-31,128214,103523,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4853,KK8988SFGJKL4762,CARRO 0388102,NAO,31,4858,C1418
Caucaia,4760,O,2018-12-31,128215,103524,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4854,KK8988SFGJKL4763,CARRO 0388103,NAO,32,4859,C1419
Maracanau,4761,O,2018-12-31,128216,103525,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4855,KK8988SFGJKL4764,CARRO 0388104,NAO,33,4860,C1420
Fortaleza,4762,O,2018-12-31,128217,103526,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4856,KK8988SFGJKL4765,CARRO 0388105,NAO,34,4861,C1421
Caucaia,4763,O,2018-12-31,128218,103527,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4857,KK8988SFGJKL4766,CARRO 0388106,NAO,35,4862,C1422
Maracanau,4764,O,2018-12-31,128219,103528,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4858,KK8988SFGJKL4767,CARRO 0388107,NAO,36,4863,C1423
Fortaleza,4765,O,2018-12-31,128220,103529,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4859,KK8988SFGJKL4768,CARRO 0388108,NAO,21,4864,C1424
Caucaia,4766,O,2018-12-31,128221,103530,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4860,KK8988SFGJKL4769,CARRO 0388109,NAO,22,4865,C1425
Maracanau,4767,O,2018-12-31,128222,103531,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4861,KK8988SFGJKL4770,CARRO 0388110,NAO,23,4866,C1426
Fortaleza,4768,O,2018-12-31,128223,103532,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4862,KK8988SFGJKL4771,CARRO 0388111,NAO,24,4867,C1427
Caucaia,4769,O,2018-12-31,128224,103533,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4863,KK8988SFGJKL4772,CARRO 0388112,NAO,25,4868,C1428
Maracanau,4770,O,2018-12-31,128225,103534,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4864,KK8988SFGJKL4773,CARRO 0388113,NAO,26,4869,C1429
Fortaleza,4771,O,2018-12-31,128226,103535,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4865,KK8988SFGJKL4774,CARRO 0388114,NAO,27,4870,C1430
Caucaia,4772,O,2018-12-31,128227,103536,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4866,KK8988SFGJKL4775,CARRO 0388115,NAO,28,4871,C1431
Maracanau,4773,O,2018-12-31,128228,103537,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4867,KK8988SFGJKL4776,CARRO 0388116,NAO,29,4872,C1432
Fortaleza,4774,O,2018-12-31,128229,103538,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4868,KK8988SFGJKL4777,CARRO 0388117,NAO,30,4873,C1433
Caucaia,4775,O,2018-12-31,128230,103539,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4869,KK8988SFGJKL4778,CARRO 0388118,NAO,31,4874,C1434
Maracanau,4776,O,2018-12-31,128231,103540,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4870,KK8988SFGJKL4779,CARRO 0388119,NAO,32,4875,C1435
Fortaleza,4777,O,2018-12-31,128232,103541,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4871,KK8988SFGJKL4780,CARRO 0388120,NAO,33,4876,C1436
Caucaia,4778,O,2018-12-31,128233,103542,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4872,KK8988SFGJKL4781,CARRO 0388121,NAO,34,4877,C1437
Maracanau,4779,O,2018-12-31,128234,103543,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4873,KK8988SFGJKL4782,CARRO 0388122,NAO,35,4878,C1438
Fortaleza,4780,O,2018-12-31,128235,103544,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4874,KK8988SFGJKL4783,CARRO 0388123,NAO,36,4879,C1439
Caucaia,4781,O,2018-12-31,128236,103545,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4875,KK8988SFGJKL4784,CARRO 0388124,NAO,37,4880,C1440
Maracanau,4782,O,2018-12-31,128237,103546,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4876,KK8988SFGJKL4785,CARRO 0388125,NAO,21,4881,C1441
Fortaleza,4783,O,2018-12-31,128238,103547,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4877,KK8988SFGJKL4786,CARRO 0388126,NAO,22,4882,C1442
Caucaia,4784,O,2018-12-31,128239,103548,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4878,KK8988SFGJKL4787,CARRO 0388127,NAO,23,4883,C1443
Maracanau,4785,O,2018-12-31,128240,103549,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4879,KK8988SFGJKL4788,CARRO 0388128,NAO,24,4884,C1444
Fortaleza,4786,O,2018-12-31,128241,103550,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4880,KK8988SFGJKL4789,CARRO 0388129,NAO,25,4885,C1445
Caucaia,4787,O,2018-12-31,128242,103551,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4881,KK8988SFGJKL4790,CARRO 0388130,NAO,26,4886,C1446
Maracanau,4788,O,2018-12-31,128243,103552,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4882,KK8988SFGJKL4791,CARRO 0388131,NAO,27,4887,C1447
Fortaleza,4789,O,2018-12-31,128244,103553,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4883,KK8988SFGJKL4792,CARRO 0388132,NAO,28,4888,C1448
Caucaia,4790,O,2018-12-31,128245,103554,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4884,KK8988SFGJKL4793,CARRO 0388133,NAO,29,4889,C1449
Maracanau,4791,O,2018-12-31,128246,103555,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4885,KK8988SFGJKL4794,CARRO 0388134,NAO,30,4890,C1450
Fortaleza,4792,O,2018-12-31,128247,103556,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4886,KK8988SFGJKL4795,CARRO 0388135,NAO,31,4891,C1451
Caucaia,4793,O,2018-12-31,128248,103557,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4887,KK8988SFGJKL4796,CARRO 0388136,NAO,32,4892,C1452
Maracanau,4794,O,2018-12-31,128249,103558,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4888,KK8988SFGJKL4797,CARRO 0388137,NAO,33,4893,C1453
Fortaleza,4795,O,2018-12-31,128250,103559,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4889,KK8988SFGJKL4798,CARRO 0388138,NAO,34,4894,C1454
Caucaia,4796,O,2018-12-31,128251,103560,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4890,KK8988SFGJKL4799,CARRO 0388139,NAO,35,4895,C1455
Maracanau,4797,O,2018-12-31,128252,103561,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4891,KK8988SFGJKL4800,CARRO 0388140,NAO,36,4896,C1456
Fortaleza,4798,O,2018-12-31,128253,103562,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4892,KK8988SFGJKL4801,CARRO 0388141,NAO,37,4897,C1457
Caucaia,4799,O,2018-12-31,128254,103563,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4893,KK8988SFGJKL4802,CARRO 0388142,NAO,22,4898,C1458
Maracanau,4800,O,2018-12-31,128255,103564,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4894,KK8988SFGJKL4803,CARRO 0388143,NAO,23,4899,C1459
Fortaleza,4801,O,2018-12-31,128256,103565,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4895,KK8988SFGJKL4804,CARRO 0388144,NAO,24,4900,C1460
Caucaia,4802,O,2018-12-31,128257,103566,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4896,KK8988SFGJKL4805,CARRO 0388145,NAO,25,4901,C1461
Maracanau,4803,O,2018-12-31,128258,103567,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4897,KK8988SFGJKL4806,CARRO 0388146,NAO,26,4902,C1462
Fortaleza,4804,O,2018-12-31,128259,103568,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4898,KK8988SFGJKL4807,CARRO 0388147,NAO,27,4903,C1463
Caucaia,4805,O,2018-12-31,128260,103569,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4899,KK8988SFGJKL4808,CARRO 0388148,NAO,28,4904,C1464
Maracanau,4806,O,2018-12-31,128261,103570,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4900,KK8988SFGJKL4809,CARRO 0388149,NAO,29,4905,C1465
Fortaleza,4807,O,2018-12-31,128262,103571,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4901,KK8988SFGJKL4810,CARRO 0388150,NAO,30,4906,C1466
Caucaia,4808,O,2018-12-31,128263,103572,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4902,KK8988SFGJKL4811,CARRO 0388151,NAO,31,4907,C1467
Maracanau,4809,O,2018-12-31,128264,103573,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4903,KK8988SFGJKL4812,CARRO 0388152,NAO,32,4908,C1468
Fortaleza,4810,O,2018-12-31,128265,103574,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4904,KK8988SFGJKL4813,CARRO 0388153,NAO,33,4909,C1469
Caucaia,4811,O,2018-12-31,128266,103575,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4905,KK8988SFGJKL4814,CARRO 0388154,NAO,34,4910,C1470
Maracanau,4812,O,2018-12-31,128267,103576,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4906,KK8988SFGJKL4815,CARRO 0388155,NAO,35,4911,C1471
Fortaleza,4813,O,2018-12-31,128268,103577,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4907,KK8988SFGJKL4816,CARRO 0388156,NAO,36,4912,C1472
Caucaia,4814,O,2018-12-31,128269,103578,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4908,KK8988SFGJKL4817,CARRO 0388157,NAO,37,4913,C1473
Maracanau,4815,O,2018-12-31,128270,103579,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4909,KK8988SFGJKL4818,CARRO 0388158,NAO,38,4914,C1474
Fortaleza,4816,O,2018-12-31,128271,103580,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4910,KK8988SFGJKL4819,CARRO 0388159,NAO,22,4915,C1475
Caucaia,4817,O,2018-12-31,128272,103581,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4911,KK8988SFGJKL4820,CARRO 0388160,NAO,23,4916,C1476
Maracanau,4818,O,2018-12-31,128273,103582,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4912,KK8988SFGJKL4821,CARRO 0388161,NAO,24,4917,C1477
Fortaleza,4819,O,2018-12-31,128274,103583,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4913,KK8988SFGJKL4822,CARRO 0388162,NAO,25,4918,C1478
Caucaia,4820,O,2018-12-31,128275,103584,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4914,KK8988SFGJKL4823,CARRO 0388163,NAO,26,4919,C1479
Maracanau,4821,O,2018-12-31,128276,103585,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4915,KK8988SFGJKL4824,CARRO 0388164,NAO,27,4920,C1480
Fortaleza,4822,O,2018-12-31,128277,103586,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4916,KK8988SFGJKL4825,CARRO 0388165,NAO,28,4921,C1481
Caucaia,4823,O,2018-12-31,128278,103587,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4917,KK8988SFGJKL4826,CARRO 0388166,NAO,29,4922,C1482
Maracanau,4824,O,2018-12-31,128279,103588,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4918,KK8988SFGJKL4827,CARRO 0388167,NAO,30,4923,C1483
Fortaleza,4825,O,2018-12-31,128280,103589,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4919,KK8988SFGJKL4828,CARRO 0388168,NAO,31,4924,C1484
Caucaia,4826,O,2018-12-31,128281,103590,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4920,KK8988SFGJKL4829,CARRO 0388169,NAO,32,4925,C1485
Maracanau,4827,O,2018-12-31,128282,103591,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4921,KK8988SFGJKL4830,CARRO 0388170,NAO,33,4926,C1486
Fortaleza,4828,O,2018-12-31,128283,103592,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4922,KK8988SFGJKL4831,CARRO 0388171,NAO,34,4927,C1487
Caucaia,4829,O,2018-12-31,128284,103593,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4923,KK8988SFGJKL4832,CARRO 0388172,NAO,35,4928,C1488
Maracanau,4830,O,2018-12-31,128285,103594,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4924,KK8988SFGJKL4833,CARRO 0388173,NAO,36,4929,C1489
Fortaleza,4831,O,2018-12-31,128286,103595,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4925,KK8988SFGJKL4834,CARRO 0388174,NAO,37,4930,C1490
Caucaia,4832,O,2018-12-31,128287,103596,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4926,KK8988SFGJKL4835,CARRO 0388175,NAO,38,4931,C1491
Maracanau,4833,O,2018-12-31,128288,103597,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4927,KK8988SFGJKL4836,CARRO 0388176,NAO,23,4932,C1492
Fortaleza,4834,O,2018-12-31,128289,103598,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4928,KK8988SFGJKL4837,CARRO 0388177,NAO,24,4933,C1493
Caucaia,4835,O,2018-12-31,128290,103599,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4929,KK8988SFGJKL4838,CARRO 0388178,NAO,25,4934,C1494
Maracanau,4836,O,2018-12-31,128291,103600,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4930,KK8988SFGJKL4839,CARRO 0388179,NAO,26,4935,C1495
Fortaleza,4837,O,2018-12-31,128292,103601,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4931,KK8988SFGJKL4840,CARRO 0388180,NAO,27,4936,C1496
Caucaia,4838,O,2018-12-31,128293,103602,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4932,KK8988SFGJKL4841,CARRO 0388181,NAO,28,4937,C1497
Maracanau,4839,O,2018-12-31,128294,103603,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4933,KK8988SFGJKL4842,CARRO 0388182,NAO,29,4938,C1498
Fortaleza,4840,O,2018-12-31,128295,103604,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4934,KK8988SFGJKL4843,CARRO 0388183,NAO,30,4939,C1499
Caucaia,4841,O,2018-12-31,128296,103605,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4935,KK8988SFGJKL4844,CARRO 0388184,NAO,31,4940,C1500
Maracanau,4842,O,2018-12-31,128297,103606,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4936,KK8988SFGJKL4845,CARRO 0388185,NAO,32,4941,C1501
Fortaleza,4843,O,2018-12-31,128298,103607,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4937,KK8988SFGJKL4846,CARRO 0388186,NAO,33,4942,C1502
Caucaia,4844,O,2018-12-31,128299,103608,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4938,KK8988SFGJKL4847,CARRO 0388187,NAO,34,4943,C1503
Maracanau,4845,O,2018-12-31,128300,103609,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4939,KK8988SFGJKL4848,CARRO 0388188,NAO,35,4944,C1504
Fortaleza,4846,O,2018-12-31,128301,103610,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4940,KK8988SFGJKL4849,CARRO 0388189,NAO,36,4945,C1505
Caucaia,4847,O,2018-12-31,128302,103611,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4941,KK8988SFGJKL4850,CARRO 0388190,NAO,37,4946,C1506
Maracanau,4848,O,2018-12-31,128303,103612,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4942,KK8988SFGJKL4851,CARRO 0388191,NAO,38,4947,C1507
Fortaleza,4849,O,2018-12-31,128304,103613,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4943,KK8988SFGJKL4852,CARRO 0388192,NAO,39,4948,C1508
Caucaia,4850,O,2018-12-31,128305,103614,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4944,KK8988SFGJKL4853,CARRO 0388193,NAO,23,4949,C1509
Maracanau,4851,O,2018-12-31,128306,103615,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4945,KK8988SFGJKL4854,CARRO 0388194,NAO,24,4950,C1510
Fortaleza,4852,O,2018-12-31,128307,103616,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4946,KK8988SFGJKL4855,CARRO 0388195,NAO,25,4951,C1511
Caucaia,4853,O,2018-12-31,128308,103617,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4947,KK8988SFGJKL4856,CARRO 0388196,NAO,26,4952,C1512
Maracanau,4854,O,2018-12-31,128309,103618,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4948,KK8988SFGJKL4857,CARRO 0388197,NAO,27,4953,C1513
Fortaleza,4855,O,2018-12-31,128310,103619,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4949,KK8988SFGJKL4858,CARRO 0388198,NAO,28,4954,C1514
Caucaia,4856,O,2018-12-31,128311,103620,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4950,KK8988SFGJKL4859,CARRO 0388199,NAO,29,4955,C1515
Maracanau,4857,O,2018-12-31,128312,103621,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4951,KK8988SFGJKL4860,CARRO 0388200,NAO,30,4956,C1516
Fortaleza,4858,O,2018-12-31,128313,103622,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4952,KK8988SFGJKL4861,CARRO 0388201,NAO,31,4957,C1517
Caucaia,4859,O,2018-12-31,128314,103623,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4953,KK8988SFGJKL4862,CARRO 0388202,NAO,32,4958,C1518
Maracanau,4860,O,2018-12-31,128315,103624,09:00:00 AM,10:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA4954,KK8988SFGJKL4863,CARRO 0388203,NAO,33,4959,C1519
Fortaleza,4861,O,2018-12-31,128316,103625,09:00:00 AM,10:00:00 AM,HOSPITAL DA CRIANCA,HEMOCE,9945JJKAHA4955,KK8988SFGJKL4864,CARRO 0388204,NAO,34,4960,C1520
